23,Pyotr,PERSON,0.022851979,-0.100000001,0.100000001
23,Pyotr,PERSON,0.703758121,0,0.699999988
23,Pyotr,PERSON,0.01796926,-0.200000003,0.200000003
23,Pyotr,PERSON,0.139066681,0,0
23,Pyotr,PERSON,0.028245691,-0.400000006,0.400000006
23,Pyotr,PERSON,0.801672637,-0.200000003,1.799999952
23,Pyotr,PERSON,0.692635059,-0.200000003,0.5
23,Pyotr,PERSON,0.772174239,-0.200000003,0.699999988
23,Pyotr,PERSON,0.104690142,-0.200000003,0.200000003
23,Pyotr,PERSON,0.011498594,0,0
23,Pyotr,PERSON,0.102895372,0.300000012,0.300000012
23,Pyotr,PERSON,0.033477899,0,0
23,Pyotr,PERSON,0.593410671,-0.200000003,3.599999905
24,Pyotr,PERSON,0.345580637,0,0.600000024
24,Pyotr,PERSON,0.484740645,0,2.299999952
24,Pyotr,PERSON,0.007246564,0.100000001,0.100000001
24,Pyotr,PERSON,0.005000385,-0.200000003,0.200000003
24,Pyotr,PERSON,0.034910932,-0.400000006,0.400000006
28,Pyotr,PERSON,0.55542475,0,4.900000095
28,Pyotr,OTHER,0.025661265,0,0
28,Pyotr,PERSON,0.371185273,0,0.300000012
28,Pyotr,PERSON,0.714003563,-0.200000003,0.600000024
28,Pyotr,PERSON,0.687960148,0,2
28,Pyotr,PERSON,0.646601617,0,6.400000095
28,Pyotr,PERSON,0.224178895,0,1.399999976
28,Pyotr,OTHER,0.1253829,-0.100000001,0.100000001
28,Pyotr,PERSON,0.385857999,0.100000001,0.800000012
28,Pyotr,PERSON,0.009676815,0.100000001,0.100000001
28,Pyotr,PERSON,0.00779755,0,0
28,Pyotr,PERSON,0.007208335,-0.200000003,0.200000003
28,Pyotr,PERSON,0.011820246,0,0
28,Pyotr,PERSON,0.014901622,0,0
28,Pyotr,PERSON,0.054828338,0,0
28,Pyotr,PERSON,1,0,0
28,Pyotr,PERSON,0.576921821,0,0
28,Pyotr,PERSON,0.546239853,0,1
28,Pyotr,OTHER,0.038200535,-0.200000003,0.200000003
28,Pyotr,PERSON,0.645492971,0,0.200000003
28,Pyotr,PERSON,0.061687972,0.100000001,0.699999988
28,Pyotr,OTHER,0.003576486,0,0
28,Pyotr,PERSON,0.16918087,0,0
28,Pyotr,PERSON,0.021268347,0.300000012,0.300000012
28,Pyotr,PERSON,0.187455341,-0.200000003,0.200000003
28,Pyotr,PERSON,0.036264438,0.100000001,0.300000012
28,Pyotr,OTHER,0.012620173,0,0.100000001
28,Pyotr,OTHER,0.218198299,0,0
28,Pyotr,PERSON,0.068974763,0,0.100000001
28,Pyotr,PERSON,0.025799749,0,0
28,Pyotr,PERSON,0.129298314,-0.200000003,0.200000003
28,Pyotr,PERSON,0.25645566,0,0.5
28,Pyotr,PERSON,0.63332963,-0.200000003,0.699999988
28,Pyotr,PERSON,0.773452342,0.100000001,1
29,Pyotr,PERSON,0.005625139,0,0
29,Pyotr,PERSON,0.320307136,0.100000001,0.600000024
29,Pyotr,PERSON,0.682976663,0.100000001,0.699999988
29,Pyotr,PERSON,0.137259826,0,0
30,Pyotr,OTHER,0.315819979,0,0
30,Pyotr,PERSON,0.119025469,0,0
30,Pyotr,PERSON,0.672123075,0,0
30,Pyotr,PERSON,0.159032285,0,0.800000012
30,Pyotr,PERSON,0.553196013,0,1.200000048
30,Pyotr,OTHER,0.040465306,-0.200000003,0.200000003
30,Pyotr,PERSON,1,0,0
30,Pyotr,PERSON,0.129652947,0,6.099999905
30,Pyotr,PERSON,0.015351254,0,0
30,Pyotr,PERSON,0.434488833,0,0
30,Pyotr,PERSON,0.361712933,0,0.100000001
30,Pyotr,LOCATION,0.038411487,0,0
30,Pyotr,PERSON,0.43411842,-0.300000012,1.299999952
30,Pyotr,PERSON,0.56055218,-0.100000001,0.300000012
30,Pyotr,PERSON,0.079658806,0,0
30,Pyotr,PERSON,0.038626801,0.100000001,0.5
30,Pyotr,LOCATION,0.011010212,0,0
30,Pyotr,PERSON,0.009079706,0.100000001,0.100000001
30,Pyotr,PERSON,0.071091607,-0.200000003,0.200000003
30,Pyotr,PERSON,1,0.600000024,0.600000024
30,Pyotr,PERSON,0.181418985,0.300000012,0.300000012
30,Pyotr,PERSON,0.233315974,-0.100000001,0.100000001
30,Pyotr,PERSON,1,-0.300000012,0.300000012
30,Pyotr,PERSON,0.064678617,-0.100000001,0.100000001
30,Pyotr,PERSON,0.077428706,0.200000003,0.200000003
30,Pyotr,PERSON,1,0,0
30,Pyotr,PERSON,0.147172481,0,0
30,Pyotr,PERSON,0.365795255,-0.200000003,0.699999988
30,Pyotr,PERSON,0.023165587,-0.200000003,0.400000006
30,Pyotr,OTHER,0.122904636,-0.400000006,0.400000006
30,Pyotr,PERSON,0.001523394,0,0
30,Pyotr,PERSON,0.534901619,-0.100000001,1.200000048
30,Pyotr,PERSON,0.168581262,-0.100000001,0.899999976
30,Pyotr,CONSUMER_GOOD,0.020775361,-0.5,0.5
30,Pyotr,PERSON,0.098878704,0,0.400000006
30,Pyotr,OTHER,0.007014038,0.100000001,0.100000001
31,Pyotr,PERSON,0.012251559,0,0
31,Pyotr,OTHER,0.001512499,0.100000001,0.100000001
31,Pyotr,PERSON,0.495348632,0,0
31,Pyotr,PERSON,0.033784498,0,0.100000001
31,Pyotr,PERSON,0.23414436,0,0
31,Pyotr,PERSON,0.018146606,0,0
32,Pyotr,PERSON,0.005437604,0,0
35,Pyotr,OTHER,0.002749931,0,0
36,Pyotr,PERSON,0.504114568,-0.400000006,0.400000006
36,Pyotr,PERSON,0.001948189,0,0
4,Pyotr Pyotr,PERSON,0.231008798,0,6.300000191
13,Pyotr Pyotr,PERSON,0.696570218,0,0
29,Pyotr Pyotr,PERSON,0.116767757,0,0.200000003
29,Pyotr Pyotr,PERSON,0.310649276,0,0
30,Pyotr Pyotr,PERSON,0.34620896,0,5.300000191
10,Radishchev,PERSON,0.001183328,0,0
22,Raphael,PERSON,0.021025473,0.100000001,0.100000001
28,Raphael,PERSON,0.00367036,0.5,0.5
36,Raphael,PERSON,0.000379387,0,0
23,Razsudkin,PERSON,0.0197329,0,0
2,Rodion,PERSON,0.388989002,0,0
2,Rodion,PERSON,0.674506903,0,0.100000001
2,Rodion,PERSON,0.253404766,0.100000001,0.200000003
2,Rodion,PERSON,0.312064141,-0.100000001,0.300000012
2,Rodion,PERSON,0.76346153,0,0.200000003
2,Rodion,PERSON,0.745945275,-0.100000001,5.400000095
3,Rodion,PERSON,0.496852577,0,0.200000003
3,Rodion,PERSON,0.009565236,0,0
3,Rodion,PERSON,0.005086782,0,0
3,Rodion,PERSON,1,0,0
3,Rodion,PERSON,0.109697811,0,0
3,Rodion,OTHER,1,-0.100000001,0.100000001
3,Rodion,PERSON,0.00311859,0.200000003,0.200000003
3,Rodion,PERSON,0.038717594,0,0.100000001
3,Rodion,PERSON,0.00409798,0,0
3,Rodion,PERSON,0.03286548,0,0
3,Rodion,PERSON,0.025927633,0,0
3,Rodion,PERSON,0.553279459,0.100000001,0.300000012
3,Rodion,PERSON,0.101376802,0,0.200000003
3,Rodion,PERSON,0.007856028,0.100000001,0.100000001
3,Rodion,PERSON,0.181794316,0,0.400000006
4,Rodion,PERSON,0.183904186,-0.200000003,1.5
4,Rodion,PERSON,0.474599689,0,0.899999976
4,Rodion,PERSON,0.7786569,0.100000001,0.300000012
4,Rodion,PERSON,1,0,0
4,Rodion,PERSON,0.695293665,0.100000001,0.300000012
4,Rodion,PERSON,0.006534387,0.100000001,6
4,Rodion,PERSON,0.001889986,0,17.89999962
4,Rodion,PERSON,0.424239427,0,3.200000048
5,Rodion,PERSON,0.006464406,0.100000001,0.100000001
5,Rodion,PERSON,0.018366482,0.300000012,3.200000048
5,Rodion,PERSON,0.023453681,0,0.200000003
5,Rodion,PERSON,0.58671838,-0.100000001,2.5
5,Rodion,PERSON,0.450382888,0,0.100000001
5,Rodion,PERSON,0.17462495,0,0
5,Rodion,PERSON,0.906811237,0.100000001,0.300000012
5,Rodion,PERSON,0.720220923,0,0.600000024
5,Rodion,PERSON,0.652788818,0,0
5,Rodion,PERSON,0.032756623,0.100000001,0.100000001
5,Rodion,PERSON,0.234017506,0,0
5,Rodion,PERSON,0.88366574,0,0.400000006
5,Rodion,PERSON,0.579963624,0,0.100000001
5,Rodion,PERSON,0.054174017,0.300000012,0.300000012
5,Rodion,PERSON,0.027299102,-0.100000001,0.100000001
5,Rodion,PERSON,0.851748765,0,0.699999988
5,Rodion,PERSON,0.335593134,-0.100000001,3.299999952
5,Rodion,PERSON,0.033773635,0,0.899999976
6,Rodion,PERSON,0.165834427,0,0.100000001
6,Rodion,PERSON,0.346900851,0,1.200000048
6,Rodion,PERSON,0.13094525,0.100000001,1.600000024
6,Rodion,PERSON,0.498803198,0.100000001,0.899999976
7,Rodion,PERSON,0.323199779,0,0
7,Rodion,PERSON,0.392392546,-0.100000001,0.5
7,Rodion,PERSON,0.11664924,0,0
7,Rodion,PERSON,0.003395491,0.400000006,0.400000006
7,Rodion,PERSON,0.028384384,0,0
7,Rodion,PERSON,0.667174459,0,0.699999988
8,Rodion,PERSON,0.160737798,-0.600000024,1.299999952
8,Rodion,PERSON,0.43267265,0,0.100000001
8,Rodion,PERSON,0.316159308,0,0
8,Rodion,PERSON,0.00110436,0,0
8,Rodion,PERSON,0.012612027,-0.5,1
8,Rodion,PERSON,0.055251811,0,0.100000001
8,Rodion,PERSON,0.541488171,0,0.5
8,Rodion,PERSON,0.027099524,0,0
8,Rodion,PERSON,0.241556674,0,0
8,Rodion,PERSON,0.673349082,0.100000001,1.5
8,Rodion,PERSON,0.583211541,0,0.600000024
9,Rodion,PERSON,0.446353525,-0.300000012,0.600000024
9,Rodion,PERSON,0.146065772,-0.100000001,0.100000001
9,Rodion,PERSON,0.027292131,0,0.100000001
9,Rodion,PERSON,0.035465185,0,0.899999976
9,Rodion,PERSON,0.190551311,-0.600000024,0.600000024
9,Rodion,PERSON,0.005731483,0,0
9,Rodion,PERSON,0.067119263,0,0
9,Rodion,PERSON,0.723667383,0,0.300000012
9,Rodion,PERSON,0.137237445,-0.200000003,0.200000003
9,Rodion,PERSON,0.660080731,-0.200000003,0.800000012
9,Rodion,PERSON,0.00559287,-0.100000001,0.100000001
9,Rodion,PERSON,0.535395563,0.100000001,0.899999976
9,Rodion,PERSON,0.106364205,-0.100000001,0.100000001
9,Rodion,PERSON,0.207347989,0,0.200000003
9,Rodion,PERSON,0.52453506,0,1.399999976
9,Rodion,PERSON,0.432716072,-0.100000001,0.400000006
9,Rodion,PERSON,0.237229586,0,0.100000001
9,Rodion,PERSON,0.586290479,0,0
9,Rodion,PERSON,0.21715188,0,1.799999952
9,Rodion,PERSON,0.067707531,0,0
9,Rodion,PERSON,0.609610558,0,0.800000012
9,Rodion,PERSON,0.456661075,0,0.100000001
9,Rodion,PERSON,0.446165621,-0.100000001,0.100000001
9,Rodion,PERSON,0.61608243,0,0
9,Rodion,PERSON,0.792915106,0,0.300000012
10,Rodion,PERSON,0.042459045,-0.100000001,0.100000001
10,Rodion,PERSON,0.640124917,0,0
10,Rodion,PERSON,0.747049987,0,0.699999988
10,Rodion,PERSON,0.431388527,0,0.300000012
10,Rodion,PERSON,0.702191353,-0.200000003,0.400000006
10,Rodion,PERSON,0.052917242,0,0
10,Rodion,PERSON,0.654437661,-0.100000001,2
10,Rodion,PERSON,0.506560206,0,5.800000191
10,Rodion,PERSON,0.0177097,0,0.100000001
10,Rodion,PERSON,0.554861128,-0.200000003,1.399999976
11,Rodion,PERSON,0.008846838,0,0
11,Rodion,PERSON,0.160596564,0,0.200000003
11,Rodion,PERSON,0.019573517,0,0
11,Rodion,PERSON,0.237139791,0,0
11,Rodion,PERSON,0.335191727,0,0.100000001
11,Rodion,PERSON,0.589254618,-0.100000001,0.200000003
11,Rodion,PERSON,0.243130878,0,0.200000003
11,Rodion,PERSON,0.177453518,0,0
11,Rodion,PERSON,0.718132317,0,0.899999976
11,Rodion,PERSON,0.08925207,0,0.100000001
11,Rodion,PERSON,0.079815403,0,0
11,Rodion,PERSON,0.139612868,0,1.200000048
11,Rodion,PERSON,0.046558343,0.300000012,0.300000012
11,Rodion,PERSON,0.847358704,0.200000003,0.800000012
11,Rodion,PERSON,0.650929034,0,0
11,Rodion,PERSON,0.432995021,-0.300000012,1.299999952
11,Rodion,PERSON,0.003776784,0,0
11,Rodion,PERSON,0.017082984,0,0
11,Rodion,PERSON,0.727424324,0,0
11,Rodion,PERSON,0.378698021,0.400000006,0.899999976
11,Rodion,PERSON,0.034660295,-0.100000001,0.100000001
11,Rodion,PERSON,1,0,0
11,Rodion,PERSON,0.880401254,0.100000001,0.200000003
11,Rodion,PERSON,1,0,0
11,Rodion,PERSON,0.016221136,0,0.300000012
11,Rodion,PERSON,0.014607122,0.300000012,0.699999988
11,Rodion,PERSON,0.021412583,0,0.5
11,Rodion,PERSON,0.402527928,-0.100000001,0.400000006
11,Rodion,PERSON,0.005275269,0,0
11,Rodion,PERSON,0.858321071,-0.100000001,0.400000006
11,Rodion,PERSON,0.044894919,0,0
12,Rodion,PERSON,0.056808252,0,0
12,Rodion,PERSON,0.82628566,0.100000001,0.899999976
12,Rodion,PERSON,0.381295711,0,0
12,Rodion,PERSON,0.086273447,0,0
12,Rodion,PERSON,0.238030672,0,0
12,Rodion,PERSON,0.410693884,-0.100000001,0.800000012
12,Rodion,PERSON,0.002426586,0,0
12,Rodion,PERSON,0.148643196,0,0
12,Rodion,PERSON,0.341362,-0.100000001,0.300000012
12,Rodion,PERSON,0.175569281,0,0
13,Rodion,PERSON,0.075313829,0,0.200000003
13,Rodion,PERSON,0.909362733,0,0
13,Rodion,PERSON,0.083794847,0,0
13,Rodion,PERSON,0.582693934,-0.100000001,1.399999976
13,Rodion,PERSON,1,0.100000001,0.200000003
13,Rodion,PERSON,0.526712716,0,0
13,Rodion,PERSON,0.477261245,-0.100000001,0.400000006
13,Rodion,PERSON,0.492450595,0,0.300000012
13,Rodion,PERSON,0.156884357,-0.200000003,0.200000003
13,Rodion,PERSON,0.168882251,0,0.400000006
13,Rodion,PERSON,0.449100405,0.200000003,0.5
13,Rodion,PERSON,1,0,0
13,Rodion,PERSON,0.007421219,0,0
13,Rodion,PERSON,0.111032873,-0.100000001,0.100000001
13,Rodion,PERSON,1,0,0
13,Rodion,PERSON,0.087369435,-0.100000001,0.100000001
13,Rodion,PERSON,0.091279984,0,0
13,Rodion,PERSON,0.677664518,0,0
13,Rodion,PERSON,1,0,0
13,Rodion,PERSON,0.37380591,0,0
13,Rodion,PERSON,0.597681344,-0.200000003,0.200000003
13,Rodion,PERSON,0.310087949,-0.100000001,0.200000003
13,Rodion,PERSON,0.865711391,0,0
13,Rodion,PERSON,1,0,0
13,Rodion,PERSON,0.157423884,0.100000001,0.100000001
13,Rodion,PERSON,0.455588043,-0.100000001,0.100000001
14,Rodion,PERSON,0.002468282,0.100000001,0.100000001
14,Rodion,PERSON,0.270884454,0,0
14,Rodion,PERSON,0.519400537,0,0
14,Rodion,PERSON,0.091735341,-0.100000001,0.100000001
14,Rodion,PERSON,0.560635865,0,0
14,Rodion,PERSON,0.053297654,0,0
14,Rodion,PERSON,0.305910259,0,0
14,Rodion,PERSON,0.581237376,0.100000001,0.600000024
14,Rodion,PERSON,0.004952484,0,0
14,Rodion,PERSON,0.238219976,0.300000012,0.699999988
14,Rodion,PERSON,0.088558853,0,0
14,Rodion,PERSON,0.738916576,0.100000001,0.100000001
14,Rodion,PERSON,0.393224031,0,0
14,Rodion,PERSON,0.070688143,0.200000003,0.600000024
14,Rodion,PERSON,0.055339146,0,0
14,Rodion,PERSON,0.791779757,0.100000001,0.400000006
14,Rodion,PERSON,0.391161174,0.100000001,0.300000012
14,Rodion,PERSON,0.019309873,0.400000006,0.400000006
14,Rodion,PERSON,0.099702582,0,0
14,Rodion,PERSON,0.676817954,0,0.100000001
14,Rodion,PERSON,0.208476499,0.100000001,0.200000003
14,Rodion,PERSON,0.685934007,0,0.400000006
14,Rodion,PERSON,0.923351467,0,0
14,Rodion,PERSON,0.704688907,0,0.200000003
14,Rodion,PERSON,0.137937129,0,2.700000048
14,Rodion,PERSON,1,-0.400000006,0.400000006
14,Rodion,PERSON,0.900548875,0,0
14,Rodion,PERSON,0.554218352,0,0.899999976
14,Rodion,PERSON,0.074035279,0,0
14,Rodion,PERSON,1,0,0.100000001
14,Rodion,PERSON,0.417397171,0,0.200000003
14,Rodion,PERSON,0.401500493,0,0
14,Rodion,PERSON,0.012718943,0.200000003,0.200000003
14,Rodion,PERSON,0.873015583,0,0
14,Rodion,PERSON,0.869812846,0,0.100000001
14,Rodion,PERSON,0.014350361,0,0
14,Rodion,PERSON,0.039068077,0,0.300000012
14,Rodion,PERSON,0.333453149,-0.100000001,0.100000001
14,Rodion,PERSON,0.512415528,0.200000003,0.5
14,Rodion,PERSON,0.049899016,0,0
14,Rodion,PERSON,0.202750921,0,0.5
14,Rodion,PERSON,0.024903113,0,0
14,Rodion,PERSON,0.151503965,-0.300000012,0.699999988
14,Rodion,PERSON,0.026058823,-0.100000001,0.899999976
14,Rodion,PERSON,0.436485052,0,0.100000001
14,Rodion,PERSON,0.2271308,-0.100000001,0.100000001
14,Rodion,PERSON,0.236970857,0.200000003,0.200000003
14,Rodion,PERSON,0.057840176,0,0
14,Rodion,PERSON,0.89646709,0,0.200000003
14,Rodion,PERSON,0.022750715,0.200000003,0.200000003
14,Rodion,PERSON,0.488957673,0,0
14,Rodion,PERSON,0.197843269,-0.100000001,0.100000001
14,Rodion,PERSON,0.456116289,0,0
14,Rodion,PERSON,0.82438457,-0.100000001,0.400000006
14,Rodion,PERSON,0.8219468,0,0.200000003
14,Rodion,PERSON,0.268140614,0.100000001,0.800000012
15,Rodion,PERSON,0.362015098,0,0.400000006
15,Rodion,PERSON,0.804807544,0,0.400000006
15,Rodion,PERSON,0.390328914,0,0
15,Rodion,PERSON,0.046618633,0.200000003,0.200000003
15,Rodion,PERSON,0.057989299,0,0
15,Rodion,PERSON,0.320419282,0,0
15,Rodion,PERSON,0.159544483,0,0
15,Rodion,PERSON,0.378894478,0,0
15,Rodion,PERSON,0.002252365,0.100000001,0.100000001
15,Rodion,PERSON,0.058825746,-0.200000003,0.400000006
15,Rodion,PERSON,0.00165239,0,0
15,Rodion,PERSON,0.052446466,-0.200000003,0.800000012
15,Rodion,PERSON,0.072902963,0.600000024,0.600000024
15,Rodion,PERSON,0.200283989,0.100000001,0.100000001
15,Rodion,PERSON,0.068296656,0,0.200000003
15,Rodion,PERSON,0.916466236,0.200000003,0.200000003
15,Rodion,PERSON,0.23915565,0,0
15,Rodion,PERSON,0.10673181,0,0
15,Rodion,PERSON,0.83226335,0,0
15,Rodion,PERSON,0.293876946,0,0.400000006
15,Rodion,PERSON,0.311081618,0.100000001,0.400000006
15,Rodion,PERSON,0.540328145,-0.100000001,0.400000006
15,Rodion,PERSON,0.426997542,0,0
15,Rodion,PERSON,0.762894154,0,0.600000024
15,Rodion,PERSON,0.156732485,0.100000001,0.600000024
15,Rodion,PERSON,0.84278357,0,1
15,Rodion,PERSON,0.09488754,0.300000012,0.300000012
15,Rodion,PERSON,0.779315472,0.100000001,0.100000001
15,Rodion,PERSON,0.024242966,0,0
15,Rodion,PERSON,0.812592745,0,0
15,Rodion,PERSON,0.836276233,0,0
15,Rodion,PERSON,0.051246963,0,0
15,Rodion,PERSON,0.027155844,0,0
15,Rodion,PERSON,0.165003285,0,0
15,Rodion,PERSON,0.393442839,0,0
15,Rodion,PERSON,0.264848322,0.300000012,0.600000024
15,Rodion,PERSON,0.063710004,0,0
16,Rodion,PERSON,0.692426383,-0.100000001,1.5
16,Rodion,PERSON,0.191795498,-0.200000003,0.400000006
16,Rodion,PERSON,0.088155761,0,0
16,Rodion,PERSON,0.788536072,0.100000001,0.5
16,Rodion,PERSON,0.591757894,0,0
16,Rodion,PERSON,0.195471108,0,0
16,Rodion,PERSON,0.024865691,0.699999988,0.699999988
16,Rodion,PERSON,0.015190456,-0.100000001,0.100000001
16,Rodion,PERSON,0.006122214,0,0.100000001
16,Rodion,PERSON,0.00123485,-0.100000001,0.100000001
16,Rodion,PERSON,0.035545692,0,0
16,Rodion,PERSON,0.004238331,0.200000003,0.200000003
16,Rodion,PERSON,0.009450248,0.100000001,0.100000001
16,Rodion,PERSON,0.099262364,0,0
16,Rodion,PERSON,0.024532778,0,0
16,Rodion,PERSON,0.004742225,-0.200000003,0.200000003
16,Rodion,PERSON,0.131015971,0.100000001,0.100000001
17,Rodion,PERSON,0.047415238,0,0
17,Rodion,PERSON,0.060358204,0.200000003,0.200000003
17,Rodion,PERSON,0.064328238,0,0
17,Rodion,PERSON,0.55528295,0,7.800000191
17,Rodion,PERSON,0.030310176,0,0
17,Rodion,PERSON,0.039456259,0,0
17,Rodion,PERSON,0.005524923,-0.100000001,0.100000001
17,Rodion,PERSON,0.001654246,0.400000006,0.400000006
17,Rodion,PERSON,0.140972584,-0.100000001,0.699999988
17,Rodion,PERSON,0.596035898,-0.200000003,1.399999976
17,Rodion,PERSON,0.065897107,0,0
17,Rodion,PERSON,0.412346452,0.300000012,2
18,Rodion,PERSON,0.312235564,0,0
18,Rodion,PERSON,0.840106487,0,1
18,Rodion,PERSON,0.54352057,0,0.800000012
18,Rodion,PERSON,1,0,0
18,Rodion,PERSON,0.505057752,0,0
18,Rodion,PERSON,0.410482198,0,0
18,Rodion,PERSON,0.800685763,-0.100000001,1.700000048
18,Rodion,PERSON,0.518619716,-0.300000012,1.100000024
18,Rodion,PERSON,0.033699304,-0.100000001,0.300000012
18,Rodion,PERSON,0.53077656,0,0
18,Rodion,PERSON,0.341652513,0,0
18,Rodion,PERSON,0.804443061,0,0.200000003
18,Rodion,PERSON,0.32275188,0,0.100000001
18,Rodion,PERSON,0.576446772,0,0.300000012
18,Rodion,PERSON,0.566461146,-0.100000001,1.700000048
18,Rodion,PERSON,0.720047653,0.300000012,0.600000024
18,Rodion,PERSON,0.810305119,0,0.100000001
18,Rodion,PERSON,0.471350312,0,0
18,Rodion,PERSON,0.771862686,-0.100000001,0.300000012
18,Rodion,PERSON,0.045024026,0.300000012,0.899999976
18,Rodion,PERSON,0.316749781,0,0
18,Rodion,PERSON,0.712700188,0.100000001,0.800000012
18,Rodion,PERSON,0.019972121,0,0
18,Rodion,PERSON,0.89385134,0,0
18,Rodion,PERSON,0.108860031,-0.699999988,0.699999988
18,Rodion,PERSON,0.240819171,0,0
18,Rodion,PERSON,0.030226549,0.200000003,0.400000006
18,Rodion,PERSON,0.962694526,0,0.100000001
18,Rodion,PERSON,0.102832817,-0.100000001,0.100000001
18,Rodion,PERSON,0.119733855,0,0
19,Rodion,PERSON,0.245890781,0,1.399999976
19,Rodion,PERSON,0.321742833,0,0.200000003
19,Rodion,PERSON,0.018690066,0,0
19,Rodion,PERSON,0.952460349,0,2.099999905
19,Rodion,PERSON,0.123276703,-0.100000001,0.200000003
19,Rodion,PERSON,0.006429848,0.100000001,0.100000001
19,Rodion,PERSON,0.777311742,0,0.100000001
19,Rodion,PERSON,0.180067912,0,0
19,Rodion,PERSON,0.010136419,0,0
19,Rodion,PERSON,0.010162426,-0.200000003,0.200000003
19,Rodion,PERSON,0.357828379,-0.100000001,0.300000012
19,Rodion,PERSON,0.040460151,0.100000001,0.100000001
19,Rodion,PERSON,0.122740671,0.100000001,0.100000001
19,Rodion,PERSON,0.456687838,0,0
19,Rodion,PERSON,0.918388486,0,0
19,Rodion,PERSON,0.189195842,0.100000001,0.200000003
19,Rodion,PERSON,0.988482833,0,0.200000003
19,Rodion,PERSON,0.599294186,0,0.400000006
19,Rodion,PERSON,0.014536508,0,0
19,Rodion,PERSON,0.01495265,0,0
19,Rodion,PERSON,0.221662685,0,0.800000012
19,Rodion,PERSON,1,0,0
19,Rodion,PERSON,0.787580609,0,0.100000001
19,Rodion,PERSON,0.030041056,-0.300000012,0.300000012
19,Rodion,PERSON,0.639517546,-0.400000006,0.400000006
19,Rodion,PERSON,0.034545813,0.400000006,0.400000006
19,Rodion,PERSON,0.882780135,0.100000001,0.5
19,Rodion,PERSON,0.06517563,-0.100000001,0.100000001
20,Rodion,PERSON,0.681183994,-0.100000001,2.599999905
20,Rodion,PERSON,0.487500608,0,0.400000006
20,Rodion,LOCATION,0.004155005,0,0
20,Rodion,PERSON,0.294111282,0,0
20,Rodion,PERSON,0.182184994,0.100000001,0.5
20,Rodion,PERSON,1,0,0
20,Rodion,PERSON,0.055528499,0.100000001,0.899999976
20,Rodion,PERSON,0.602242887,0,0
20,Rodion,PERSON,0.603816986,-0.100000001,0.800000012
20,Rodion,PERSON,0.091485299,0.100000001,0.100000001
20,Rodion,PERSON,0.216263533,0.100000001,0.300000012
20,Rodion,PERSON,0.87295717,-0.300000012,0.899999976
20,Rodion,PERSON,0.647472203,0,0
20,Rodion,PERSON,0.012585144,-0.100000001,0.100000001
20,Rodion,PERSON,0.043807566,0,0
20,Rodion,PERSON,0.977208316,0,0.100000001
20,Rodion,PERSON,0.897170067,-0.200000003,2.400000095
20,Rodion,PERSON,0.258317262,-0.200000003,0.5
20,Rodion,PERSON,0.085060589,0,0
20,Rodion,PERSON,0.686522305,-0.100000001,0.400000006
20,Rodion,PERSON,0.632616937,0.400000006,0.400000006
20,Rodion,PERSON,0.093857341,0,0
20,Rodion,PERSON,0.016288972,0,0
20,Rodion,PERSON,0.031443827,0,0
20,Rodion,PERSON,0.00382053,0.300000012,0.300000012
20,Rodion,PERSON,0.062826842,-0.300000012,0.300000012
20,Rodion,PERSON,0.272417307,0,0.300000012
20,Rodion,PERSON,1,-0.100000001,0.100000001
20,Rodion,PERSON,0.272235841,0,0
20,Rodion,PERSON,0.711426497,0,0
20,Rodion,PERSON,0.872255445,0.200000003,1.100000024
20,Rodion,PERSON,0.767782509,0,0.300000012
20,Rodion,PERSON,0.903827667,0,0
20,Rodion,PERSON,0.081132084,0,0
20,Rodion,PERSON,0.056008674,0,0
20,Rodion,PERSON,0.704647243,-0.200000003,0.5
20,Rodion,PERSON,0.127920464,0,0
20,Rodion,PERSON,0.155674189,-0.100000001,0.200000003
20,Rodion,PERSON,0.538259327,0,0.200000003
20,Rodion,PERSON,0.652750373,0,0
20,Rodion,PERSON,1,0.100000001,0.100000001
20,Rodion,PERSON,0.920701385,-0.200000003,0.600000024
20,Rodion,PERSON,0.039068054,0,0
20,Rodion,PERSON,0.446445048,0.100000001,0.300000012
20,Rodion,PERSON,0.079402462,0,0
20,Rodion,PERSON,0.005933611,0,0
20,Rodion,PERSON,0.637428701,-0.100000001,0.300000012
20,Rodion,PERSON,0.271767944,0,0.100000001
20,Rodion,PERSON,0.024194447,0,0
20,Rodion,PERSON,0.064685747,0,0
21,Rodion,PERSON,0.235393316,-0.100000001,0.100000001
21,Rodion,PERSON,0.592652321,0,0.100000001
21,Rodion,PERSON,0.004363459,-0.5,0.5
21,Rodion,PERSON,1,0.200000003,0.200000003
21,Rodion,PERSON,1,0,0
21,Rodion,PERSON,0.727652073,-0.200000003,0.800000012
21,Rodion,PERSON,0.812322199,0,0.300000012
21,Rodion,PERSON,1,0,0.100000001
21,Rodion,PERSON,0.117685221,0,0
21,Rodion,PERSON,0.559248388,0,0.800000012
21,Rodion,PERSON,0.420928836,0,0
21,Rodion,PERSON,1,-0.200000003,0.200000003
21,Rodion,PERSON,0.597002208,0,0.5
21,Rodion,PERSON,0.185016185,0.100000001,0.100000001
21,Rodion,PERSON,0.698714435,-0.300000012,0.699999988
21,Rodion,PERSON,0.040524162,-0.100000001,0.100000001
21,Rodion,PERSON,0.821684361,0,0.400000006
21,Rodion,PERSON,0.274404228,-0.300000012,0.300000012
21,Rodion,PERSON,0.027573191,0,0
